0.00025	1
0.0005	1.083431753
0.00075	2.299706619
0.001	2.144709344
0.00125	2.552866377
0.0015	3.34071188
0.00175	3.491966785
0.002	4.735921949
0.00225	4.941000692
0.0025	6.516712694
0.00275	7.319336909
0.003	16.35526028
0.00325	16.35506327
0.0035	15.98210745
0.00375	15.53207229
0.004	15.05819827
0.00425	14.55904102
0.0045	15.23644348
0.00475	15.29510036
0.005	15.92248857
0.00525	16.92593291
0.0055	17.36110797
0.00575	17.87598249
0.006	17.78323834
0.00625	17.86455522
0.0065	18.37598909
0.00675	20.06535266
0.007	19.6429592
0.00725	19.1872605
0.0075	18.72803025
0.00775	18.28603851
0.008	17.8126843
0.00825	17.35110984
0.0085	16.9088893
0.00875	16.85038873
0.009	16.47504028
0.00925	16.26225085
0.0095	16.35929857
0.00975	16.46355672
0.01	16.11676139
0.01025	16.34400161
0.0105	16.68782547
0.01075	16.43850237
0.011	16.72671411
0.01125	17.45883176
0.0115	18.20544151
0.01175	19.00317486
0.012	18.69593676
0.01225	18.45393505
0.0125	18.96262756
0.01275	18.91684451
0.013	18.66798731
0.01325	18.45407306
0.0135	18.18011442
0.01375	19.84224884
0.014	19.66680945
0.01425	19.93298415
0.0145	19.64678022
0.01475	19.63663914
0.015	19.50074907
0.01525	19.33446485
0.0155	19.21097092
0.01575	19.44335047
0.016	19.24029005
0.01625	19.05016592
0.0165	18.86224297
0.01675	18.81257036
0.017	18.60387997
0.01725	18.61993547
0.0175	18.41578219
0.01775	18.20705922
0.018	17.98011229
0.01825	17.93805152
0.0185	17.87665138
0.01875	17.86313593
0.019	17.65680887
0.01925	17.55466204
0.0195	17.45380533
0.01975	17.43654367
0.02	17.23913928
0.02025	17.17173186
0.0205	17.17064683
0.02075	17.12243372
0.021	17.28337775
0.02125	17.24640542
0.0215	17.56818651
0.02175	17.56846154
0.022	17.83697401
0.02225	17.76145243
0.0225	17.59763631
0.02275	17.47949844
0.023	17.34223075
0.02325	17.54376989
0.0235	17.4609002
0.02375	17.32407459
0.024	17.16698172
0.02425	17.20456891
0.0245	17.04329541
0.02475	16.9006655
0.025	16.75088003
0.02525	16.62025563
0.0255	16.49205101
0.02575	16.55411821
0.026	16.50464182
0.02625	16.39954098
0.0265	16.29203255
0.02675	16.17616333
0.027	16.13058063
0.02725	16.17253434
0.0275	16.11845375
0.02775	16.1477187
0.028	16.20561638
0.02825	16.27890704
0.0285	16.30504179
0.02875	16.50786559
0.029	16.49958884
0.02925	16.49413747
0.0295	16.39149443
0.02975	16.46381145
0.03	16.48120512
0.03025	16.50022608
0.0305	16.83389049
0.03075	17.5068158
0.031	17.61532008
0.03125	17.98412423
0.0315	18.13694596
0.03175	18.66368178
0.032	19.0942289
0.03225	19.7853811
0.0325	19.68585874
0.03275	19.63088978
0.033	20.24004397
0.03325	20.55744042
0.0335	20.45991609
0.03375	20.32063252
0.034	20.34760919
0.03425	20.51400116
0.0345	20.48685221
0.03475	20.44876429
0.035	20.41061832
0.03525	20.45651474
0.0355	20.44825891
0.03575	20.47868937
0.036	20.35232549
0.03625	20.5219863
0.0365	20.47530643
0.03675	20.42619328
0.037	20.35305904
0.03725	20.39552911
0.0375	20.28647471
0.03775	20.20588538
0.038	20.21857377
0.03825	20.1118184
0.0385	20.14840779
0.03875	20.28226374
0.039	20.20824224
0.03925	20.08705796
0.0395	19.99051512
0.03975	19.87525755
0.04	19.7608295
0.04025	19.79803911
0.0405	19.69339256
0.04075	19.62889423
0.041	19.62310273
0.04125	19.60386208
0.0415	19.50225034
0.04175	19.42854007
0.042	19.53949023
0.04225	19.45408272
0.0425	19.84176412
0.04275	19.78173423
0.043	19.81454824
0.04325	19.87130295
0.0435	19.84209721
0.04375	19.76631258
0.044	19.81444902
0.04425	19.83297584
0.0445	20.0809429
0.04475	20.14071724
0.045	20.37580178
0.04525	20.31789242
0.0455	20.29784538
0.04575	20.29484271
0.046	20.26428228
0.04625	20.2265015
0.0465	20.31945854
0.04675	20.57338674
0.047	20.50450271
0.04725	20.44495068
0.0475	20.47692343
0.04775	20.3896195
0.048	20.31344368
0.04825	20.23896134
0.0485	20.19277372
0.04875	20.11994078
0.049	20.11467179
0.04925	20.02433888
0.0495	19.95467796
0.04975	19.89008336
0.05	19.89752926
0.05025	19.81813954
0.0505	19.74190943
0.05075	19.7186529
0.051	19.725708
0.05125	19.74121145
0.0515	19.71475762
0.05175	19.70586515
0.052	19.63824379
0.05225	19.58850967
0.0525	19.61679632
0.05275	19.58140558
0.053	19.53238802
0.05325	19.45799898
0.0535	19.38195462
0.05375	19.43538193
0.054	19.44568103
0.05425	19.43447537
0.0545	19.4020227
0.05475	19.3368752
0.055	19.25533539
0.05525	19.22164884
0.0555	19.20389101
0.05575	19.14493708
0.056	19.19917089
0.05625	19.12939623
0.0565	19.0613105
0.05675	18.99154786
0.057	19.0023764
0.05725	19.00045558
0.0575	19.04882326
0.05775	19.01911113
0.058	19.01302742
0.05825	18.94899255
0.0585	18.92395308
0.05875	18.91833574
0.059	18.89225536
0.05925	18.94215815
0.0595	19.00826871
0.05975	18.96893733
0.06	18.93457727
0.06025	18.97248285
0.0605	19.25423439
0.06075	19.42935491
0.061	19.57996375
0.06125	19.6288258
0.0615	19.8140543
0.06175	19.86223633
0.062	19.86433802
0.06225	19.84731253
0.0625	19.81464211
0.06275	19.83230802
0.063	19.80174118
0.06325	19.74246486
0.0635	19.71498699
0.06375	19.69643324
0.064	19.67156392
0.06425	19.77411359
0.0645	19.70572332
0.06475	19.66199682
0.065	19.73151331
0.06525	19.68336168
0.0655	19.71500506
0.06575	19.70974607
0.066	19.64072849
0.06625	19.60787789
0.0665	19.62964316
0.06675	19.56796454
0.067	19.56676673
0.06725	19.54843934
0.0675	19.49328789
0.06775	19.44076115
0.068	19.37544242
0.06825	19.34379755
0.0685	19.28302101
0.06875	19.23417174
0.069	19.17479605
0.06925	19.14108555
